ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,shop,fair_trade,facebook,contact:instagram,type_2,membership,operator:wikidata,email,toilets,stroller,second_hand,payment:cards,internet_access:fee,diet:vegetarian,diet:vegan,diet:pescetarian,diet:kosher,currency:EUR,currency:CHF,air_conditioning,contact:phone,diet:lactose_free,diet:gluten_free,access:covid19,amenity,addr:housename,url,cuisine,payment:debit_cards,payment:credit_cards,organic,phone,start_date,diet:halal,location,layer,toilets:wheelchair,payment:vpay,payment:visa,payment:v_pay,payment:twint,payment:samsung_pay,payment:postfinance_card,payment:mastercard,payment:maestro,payment:google_pay,payment:contactless,payment:coins,payment:cash,payment:apple_pay,payment:app,payment:american_express,internet_access,opening_hours:covid19,old_name,addr:place,cash_withdrawal:type,cash_withdrawal:purchase_required,cash_withdrawal:fee,cash_withdrawal,indoor,website,takeaway,source:opening_hours,level,branch,alt_name,wheelchair,operator,opening_hours,name,check_date:opening_hours,check_date,brand:wikipedia,brand:wikidata,brand,addr:street,addr:postcode,addr:housenumber,addr:country,addr:city,n,distance,feature_x,feature_y,nearest_x,nearest_y
"285","5.5","150","4950","8041",Zwirnerstrasse 78,"Zwirnerstrasse 78, 8041",Zurich,Zurich,Switzerland,"0","377763989","78, Zwirnerstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.33795945,8.516435641484666",n3721143528,"3721143528",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-leimbach-sihlbogen,,,"0",Zürich Leimbach-Sihlbogen,Migros Leimbach Sihlbogen,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-20:00; PH off",Migros,2023-06-23,,de:Migros,Q680727,Migros,Leimbachstrasse,"8041","23",CH,Zürich,"1",0.00323104949865643,8.51643564148467,47.33795945,8.5190003,47.3359942
"286","5.5","144","4230","8048",Schneebelistrasse 4,"Schneebelistrasse 4, 8048",Zurich,Zurich,Switzerland,"0","52394515","4, Schneebelistrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3846809,8.48395815237366",n2028881218,"2028881218",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Lindenplatz,Coop Lindenplatz,,Coop Genossenschaft,Mo-Sa 07:00-21:00,Coop,2023-04-27,,,,,Lindenplatz,"8048","6",CH,Zürich,"1",0.00324978789051373,8.48395815237366,47.3846809,8.4854662,47.3875596
"287","5.5","140","4160","8050",Hagenholzstrasse 76,"Hagenholzstrasse 76, 8050",Zurich,Zurich,Switzerland,"0","2559518456","76, Hagenholzstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4139524,8.5567496",n1052078781,"1052078781",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich Leutschenbach,,yes,Aldi Suisse,"Mo-Sa 07:30-20:00; PH off",Aldi,,2024-04-02,,Q41171672,ALDI,Schärenmoosstrasse,"8052","77",CH,Zürich,"1",0.00536262237436285,8.5567496,47.4139524,8.5568084,47.4193147
"288","5.5","150","6940","8004",Badenerstrasse 157,"Badenerstrasse 157, 8004",Zurich,Zurich,Switzerland,"0","2051292454","Tiny Fish, 157, Badenerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",amenity,fast_food,"47.3743132,8.521665",n48932835,"48932835",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-wengihof,yes,survey,"0",Zürich Wengihof,Migros Wengihof,yes,Genossenschaft Migros Zürich,"Mo-Sa 08:00-21:00; PH off",Migros,,,,Q680727,Migros,Wengistrasse,"8004","7",,Zürich,"1",0.00141861419702243,8.521665,47.3743132,8.522895,47.37502
"289","5.5","250","6940","8048",Albulastrasse 60,"Albulastrasse 60, 8048",Zurich,Zurich,Switzerland,"0","48609408","60, Albulastrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3890193,8.49210791377181",n7403555052,"7403555052",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-20:00,Denner,,,,Q379911,Denner,Badenerstrasse,"8048","621",,Zürich,"1",0.00324400190622108,8.49210791377181,47.3890193,8.4924667,47.3857952
"290","5.5","140","4270","8050",Hagenholzstrasse 84,"Hagenholzstrasse 84, 8050",Zurich,Zurich,Switzerland,"0","2559518459","84, Hagenholzstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4142547,8.5575686",n1052078781,"1052078781",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich Leutschenbach,,yes,Aldi Suisse,"Mo-Sa 07:30-20:00; PH off",Aldi,,2024-04-02,,Q41171672,ALDI,Schärenmoosstrasse,"8052","77",CH,Zürich,"1",0.00511678649544841,8.5575686,47.4142547,8.5568084,47.4193147
"291","5.5","155","6460","8002",Jenatschstrasse 3,"Jenatschstrasse 3, 8002",Zurich,Zurich,Switzerland,"0","3344235195","3, Jenatschstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.363865,8.533995",n262400822,"262400822",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahnhof Enge,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-bahnhof-enge,,,,Zürich Enge Bahnhof,Migros Bahnhof Enge,yes,Genossenschaft Migros Zürich,"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Migros,2023-04-10,2022-06-25,de:Migros,Q680727,Migros,Tessinerplatz,"8002","10",CH,Zürich,"1",0.00305744254565922,8.533995,47.363865,8.5309446,47.3640724
"292","5.5","113","3080","8053",Im Braechli 39,"Im Braechli 39, 8053",Zurich,Zurich,Switzerland,"0","138149818","39, Im Brächli, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3606724,8.58118214591934",n1409406549,"1409406549",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zentrum Witikon,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-witikon-zentrum,,,,Zürich Witikon-Zentrum,Migros Witikon (MM),,Genossenschaft Migros Zürich,"Mo-Sa 08:00-20:00; PH off",Migros,,,de:Migros,Q680727,Migros,Witikonerstrasse,"8053","293",CH,Zürich,"1",0.00466971446933444,8.58118214591934,47.3606724,8.5856168,47.3592095
"293","5.5","143","4700","8048",Buckhauserstrasse 45,"Buckhauserstrasse 45, 8048",Zurich,Zurich,Switzerland,"0","8116710438","45, Buckhauserstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3843834,8.4938457",n7403555052,"7403555052",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-20:00,Denner,,,,Q379911,Denner,Badenerstrasse,"8048","621",,Zürich,"1",0.00197352989336341,8.4938457,47.3843834,8.4924667,47.3857952
"294","5.5","154","7290","8003",Wuhrstrasse 30,"Wuhrstrasse 30, 8003",Zurich,Zurich,Switzerland,"0","340671614","30, Wuhrstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36794115,8.52075449956904",n352860119,"352860119",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon,,,,Zürich Schmiede Wiedikon,Migros Schmiede Wiedikon,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-21:00; PH off",Migros,2022-04-04,,de:Migros,Q680727,Migros,Birmensdorferstrasse,"8003","140",CH,Zürich,"1",0.00229273609221525,8.52075449956904,47.36794115,8.520077,47.3701315
"295","5.5","125","4580","8044",Susenbergstrasse 142,"Susenbergstrasse 142, 8044",Zurich,Zurich,Switzerland,"0","105785139","142, Susenbergstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.38480305,8.559527153076749",n995471959,"995471959",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-toblerplatz,,,,Zürich Toblerplatz,Migros Toblerplatz,,Genossenschaft Migros Zürich,"Mo-Sa 07:30-20:00; PH off",Migros,,,de:Migros,Q680727,Migros,Toblerstrasse,"8044","73",CH,Zürich,"1",0.00541877396923048,8.55952715307675,47.38480305,8.5594679,47.3793846
"296","5.5","121","4890","8050",Siewerdtstrasse 19,"Siewerdtstrasse 19, 8050",Zurich,Zurich,Switzerland,"0","327044873","19, Siewerdtstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.412383750000004,8.549150994858778",n6011935004,"6011935004",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shop,,,,"0",,,yes,Coop Genossenschaft,"Mo-Fr 06:30-20:00; Sa 08:00-20:00",Coop,2023-04-14,2024-01-27,de:Coop (Schweiz),Q432564,Coop,Andreasstrasse,"8050","5",,Zürich,"1",0.00219441542450042,8.54915099485878,47.41238375,8.5470117,47.4128725
"297","5.5","133","3590","8041",Grossackerstrasse 71,"Grossackerstrasse 71, 8041",Zurich,Zurich,Switzerland,"0","54988088","71, Grossackerstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3241917,8.50973870041325",n2743729939,"2743729939",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Leimbach,Coop Leimbach,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,2023-05-31,,,,,Leimbachstrasse,"8041","200",CH,Zürich,"1",0.00511591988651821,8.50973870041325,47.3241917,8.514451,47.3261834
"298","5.5","140","5380","8038",Frohalpstrasse 89,"Frohalpstrasse 89, 8038",Zurich,Zurich,Switzerland,"0","145481744","89, Frohalpstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.339486699999995,8.525023712877697",n11049758254,"11049758254",node,supermarket,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,+41 44 317 15 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.spar.ch/,,,"0",Zürich Manegg,,yes,,"Mo-Sa 07:00-20:00; PH off",Spar,,2024-04-11,,Q610492,Spar,Spinnereiplatz,"8041","4",,Zürich,"1",0.0049018945312378,8.5250237128777,47.3394867,8.520261,47.3383269
"299","5.5","140","6010","8006",Winkelriedstrasse 27,"Winkelriedstrasse 27, 8006",Zurich,Zurich,Switzerland,"0","43395306","27, Winkelriedstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3839472,8.55054139644865",n10275991828,"10275991828",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spyri Corner Shop,,,,,,,,,,,"1",0.00237993491896982,8.55054139644865,47.3839472,8.5523391,47.3823876
"300","5.5","140","3660","8050",Kuehriedweg 28,"Kuehriedweg 28, 8050",Zurich,Zurich,Switzerland,"0","1867650592","26,28, Kühriedweg, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.409422,8.5577531",n2335085510,"2335085510",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,Zürich Precisa,Coop Precisa,,Coop Genossenschaft,"Mo-Fr 08:00-20:00; Sa 07:30-20:00",Coop,2024-03-03,,,Q432564,Coop,Wallisellenstrasse,"8050","333",CH,Zürich,"1",0.00517441017508452,8.5577531,47.409422,8.5626146,47.4111941
"301","5.5","124","5540","8003",Brinerstrasse 3,"Brinerstrasse 3, 8003",Zurich,Zurich,Switzerland,"0","814243486","3, Brinerstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3694134,8.518522545851917",n352860119,"352860119",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon,,,,Zürich Schmiede Wiedikon,Migros Schmiede Wiedikon,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-21:00; PH off",Migros,2022-04-04,,de:Migros,Q680727,Migros,Birmensdorferstrasse,"8003","140",CH,Zürich,"1",0.00171230701350355,8.51852254585192,47.3694134,8.520077,47.3701315
"302","5.5","160","6710","8044",Gloriastrasse 70,"Gloriastrasse 70, 8044",Zurich,Zurich,Switzerland,"0","145485850","70, Gloriastrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3756485,8.556811338610505",n265776668,"265776668",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Fluntern,Coop Fluntern,,Coop Genossenschaft,"Mo-Fr 07:30-21:00; Sa 07:30-20:00",Coop,,,,Q432564,Coop,Zürichbergstrasse,"8044","75",CH,Zürich,"1",0.00288731355588079,8.5568113386105,47.3756485,8.5595945,47.376417
"303","5.5","140","4000","8050",Armin-Bollinger-Weg 7,"Armin-Bollinger-Weg 7, 8050",Zurich,Zurich,Switzerland,"0","4930932695","7, Armin-Bollinger-Weg, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4143713,8.5367274",n482763774,"482763774",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 44 312 69 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich Birch,,yes,Aldi Suisse,"Mo-Sa 07:30-20:00; PH off",Aldi,,2023-05-13,,Q41171672,ALDI,Binzmühlestrasse,"8050","102",CH,Zürich,"1",0.00244864028595573,8.5367274,47.4143713,8.5390963,47.4137515
"304","5.5","136","5530","8038",Widmerstrasse 85,"Widmerstrasse 85, 8038",Zurich,Zurich,Switzerland,"0","126726895","Widmerstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3362995,8.5328441",n763322810,"763322810",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.voi-migrospartner.ch/de-CH/filialen#voi-voi-zuerich-paradies,,,,Zürich Paradies,VOI Paradies,limited,Genossenschaft Migros Zürich,"Mo-Sa 08:00-20:00; PH off",VOI,2023-01-06,,,Q110277616,VOI,Paradiesstrasse,"8038","3",CH,Zürich,"1",0.00361424604862615,8.5328441,47.3362995,8.529589,47.3347288
"306","5.5","135","3340","8050",Fritz-Heeb-Weg 1,"Fritz-Heeb-Weg 1, 8050",Zurich,Zurich,Switzerland,"0","4864530804","1, Fritz-Heeb-Weg, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4144781,8.5405952",n766705800,"766705800",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 44 315 32 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.coop.ch/de/standorte/coop-supermarkt-zuerich-eleven/2250_POS,,,,,,yes,Coop Genossenschaft,Mo-Sa 07:30-21:00,Coop,2021-03-28,2024-02-24,de:Coop (Schweiz),Q432564,Coop,Sophie-Taeuber-Strasse,"8050","4",CH,Zürich,"1",0.00105687623684085,8.5405952,47.4144781,8.5405759,47.4134214
"307","5.5","138","3680","8047",Dennlerstrasse 22,"Dennlerstrasse 22, 8047",Zurich,Zurich,Switzerland,"0","664689276","22, Dennlerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3816652,8.4979596",n4868938542,"4868938542",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.aldi-suisse.ch/,,,,Zürich Badenerstrasse,,yes,Aldi Suisse,Mo-Sa 08:00-21:00,Aldi,,,,Q41171672,ALDI,Badenerstrasse,"8048","565",CH,Zürich,"1",0.00216787431831411,8.4979596,47.3816652,8.4978671,47.3838311
"308","5.5","160","6980","8003",Brinerstrasse 3,"Brinerstrasse 3, 8003",Zurich,Zurich,Switzerland,"0","814243486","3, Brinerstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3694134,8.518522545851917",n352860119,"352860119",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon,,,,Zürich Schmiede Wiedikon,Migros Schmiede Wiedikon,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-21:00; PH off",Migros,2022-04-04,,de:Migros,Q680727,Migros,Birmensdorferstrasse,"8003","140",CH,Zürich,"1",0.00171230701350355,8.51852254585192,47.3694134,8.520077,47.3701315
"309","5.5","140","5550","8006",Beckenhofstrasse 60,"Beckenhofstrasse 60, 8006",Zurich,Zurich,Switzerland,"0","318799695","60, Beckenhofstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3869146,8.540278478318204",n321361643,"321361643",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.09.1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schaffhauserplatz,,,,Zürich Schaffhauserplatz,Migros Schaffhauserplatz,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-21:00; PH off",Migros,2022-09-02,,de:Migros,Q680727,Migros,Schaffhauserstrasse,"8057","75",,Zürich,"1",0.00593369245862334,8.5402784783182,47.3869146,8.5384284,47.3925525
"310","5.5","140","6470","8008",Dufourstrasse 61,"Dufourstrasse 61, 8008",Zurich,Zurich,Switzerland,"0","580825456","61, Dufourstrasse, Seefeld, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.361381800000004,8.549863198659484",n4880906388,"4880906388",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zürich Brotgasse,Coop Brotgasse,limited,Coop Genossenschaft,Mo-Sa 07:00-21:00,Coop,2022-10-13,,,,,Seefeldstrasse,"8008","35",CH,Zürich,"1",0.00177514129999266,8.54986319865948,47.3613818,8.549921,47.363156
"311","5.5","150","5720","8055",Binzallee 24,"Binzallee 24, 8055",Zurich,Zurich,Switzerland,"0","3521853482","24, Binzallee, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.365079,8.5156922",n546161433,"546161433",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lidl.ch/,,,,,,yes,,"Mo, Th, Sa 07:30-21:00; Tu, We, Fr 08:00-21:00",Lidl,,,,Q151954,Lidl,Grubenstrasse,"8045","28",CH,Zürich,"1",0.00339310412454857,8.5156922,47.365079,8.5149344,47.3617716
"312","5.5","144","6280","8057",Grabenwies 30,"Grabenwies 30, 8057",Zurich,Zurich,Switzerland,"0","14189964","Grabenwies, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4020363,8.5371545",n480357406,"480357406",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkout,no,no,"migros_bank;postfinance_card",,https://www.denner.ch/,,,,,,yes,,Mo-Sa 07:00-20:00,Denner,2024-03-13,,,Q379911,Denner,Hofwiesenstrasse,"8057","135",CH,Zürich,"1",0.00552546549170266,8.5371545,47.4020363,8.5326286,47.3988666
"313","5.5","149","4310","8048",Buckhauserstrasse 25,"Buckhauserstrasse 25, 8048",Zurich,Zurich,Switzerland,"0","623561827","25, Buckhauserstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.385009249999996,8.493275950257352",n7403555052,"7403555052",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 07:30-20:00,Denner,,,,Q379911,Denner,Badenerstrasse,"8048","621",,Zürich,"1",0.00112809723939348,8.49327595025735,47.38500925,8.4924667,47.3857952
"314","5.5","140","6590","8002",Brandschenkestrasse 62,"Brandschenkestrasse 62, 8002",Zurich,Zurich,Switzerland,"0","355698716","62, Brandschenkestrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36762905,8.528775277944145",n262400822,"262400822",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bahnhof Enge,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-bahnhof-enge,,,,Zürich Enge Bahnhof,Migros Bahnhof Enge,yes,Genossenschaft Migros Zürich,"Mo-Fr 06:30-22:00; PH,Sa-Su 08:00-22:00",Migros,2023-04-10,2022-06-25,de:Migros,Q680727,Migros,Tessinerplatz,"8002","10",CH,Zürich,"1",0.00416601937159647,8.52877527794415,47.36762905,8.5309446,47.3640724
"315","5.5","116","3120","8048",Dachslernstrasse 184,"Dachslernstrasse 184, 8048",Zurich,Zurich,Switzerland,"0","318264447","184, Dachslernstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3928067,8.47057802141947",n4896104282,"4896104282",node,supermarket,,,,,,,,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,,yes,yes,yes,,,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,,wlan,,,,,,,,,,,,"0",Zürich Suteracher,Coop Suteracher,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,,,,Q432564,Coop,Am Suteracher,"8048","14",CH,Zürich,"1",0.0032361323925768,8.47057802141947,47.3928067,8.471856,47.3898336
"316","5.5","127","5680","8003",Brinerstrasse 3,"Brinerstrasse 3, 8003",Zurich,Zurich,Switzerland,"0","814243486","3, Brinerstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3694134,8.518522545851917",n352860119,"352860119",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon,,,,Zürich Schmiede Wiedikon,Migros Schmiede Wiedikon,yes,Genossenschaft Migros Zürich,"Mo-Sa 07:30-21:00; PH off",Migros,2022-04-04,,de:Migros,Q680727,Migros,Birmensdorferstrasse,"8003","140",CH,Zürich,"1",0.00171230701350355,8.51852254585192,47.3694134,8.520077,47.3701315
"317","5.5","133","3380","8051",Auhofstrasse 5,"Auhofstrasse 5, 8051",Zurich,Zurich,Switzerland,"0","1553603025","5, Auhofstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.40662,8.568768",n413334751,"413334751",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,"-1",Zürich Schwamendingen,Coop Schwamendingen,yes,Coop Genossenschaft,Mo-Sa 06:30-21:00,Coop,2023-01-25,,,,,Saatlenstrasse,"8051","12",CH,Zürich,"1",0.0036135591097965,8.568768,47.40662,8.5718792,47.404782
"318","5.5","140","3860","8051",Grosswiesenstrasse 167,"Grosswiesenstrasse 167, 8051",Zurich,Zurich,Switzerland,"0","222852245","167, Grosswiesenstrasse, Hirzenbach, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.403565549999996,8.589771800000001",n614828024,"614828024",node,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+41 44 273 93 60,,,,,,,yes,,,,,yes,,,,,,,,yes,no,,,,,,,,,https://coop.ch,,,,Zürich Hirzenbach,Coop Hirzenbach,yes,Coop Genossenschaft,Mo-Sa 07:30-20:00,Coop,,2022-10-02,,Q432564,Coop,Hirzenbachstrasse,"8051","40",CH,Zürich,"1",0.000435895185223469,8.5897718,47.40356555,8.5893605,47.4034212
